anomaly,z_flag,iso_flag,res_flag,TIT,TAT,TEY,CDP,CO,NOx,TEY_pred,residual
1,0,1,0,1099.9,530.02,159.88,13.948,1.8217,70.729,161.65768458508555,-1.7776845850855523
1,0,1,0,1100.0,531.17,159.61,13.828,2.05,71.868,160.07933955045195,-0.46933955045193443
1,0,1,0,1100.0,528.3,161.93,14.049,2.0029,70.611,163.39537011333658,-1.4653701133365757
1,0,1,0,1100.0,529.52,161.71,13.983,0.84025,68.599,162.68243919761693,-0.9724391976169215
1,0,1,0,1100.1,525.81,164.56,14.196,0.7326,66.615,165.9232316880366,-1.363231688036592
1,0,1,0,1092.6,539.18,149.17,12.96,1.1627,73.242,148.4543408740533,0.7156591259467007
1,0,1,0,1083.1,549.92,133.45,11.762,1.9023,78.719,131.44335644680146,2.006643553198529
1,0,1,0,1083.7,550.03,133.92,11.743,1.8279,78.589,131.24274172539856,2.677258274601428
1,1,1,0,1048.4,538.84,116.42,10.893,9.4564,100.12,119.15420948918928,-2.7342094891892827
1,0,1,0,1076.2,548.49,129.64,11.526,4.2641,84.264,128.14942268019422,1.490577319805766
1,0,1,0,1082.5,550.04,132.86,11.756,2.9933,83.573,131.4757682478209,1.3842317521791188
1,1,1,1,1038.9,535.09,112.13,10.747,12.248,118.62,117.12594908673424,-4.995949086734242
1,1,1,0,1038.6,537.24,110.3,10.536,12.066,109.03,114.0451347878325,-3.745134787832498
1,1,1,0,1038.8,537.49,110.2,10.461,12.659,110.6,112.96188530217836,-2.7618853021783565
1,1,1,0,1034.9,535.04,109.32,10.462,14.456,117.91,113.00311197532379,-3.683111975323797
1,1,1,0,1037.4,536.28,110.14,10.516,13.629,113.13,113.80778522233025,-3.6677852223302523
1,1,1,1,1035.4,535.11,109.74,10.564,13.798,117.44,114.51645471546342,-4.77645471546343
1,1,1,0,1037.4,535.84,110.53,10.612,12.973,111.05,115.12607476810592,-4.596074768105922
1,0,1,0,1073.1,546.5,128.73,11.502,5.6262,95.591,127.69857808182351,1.031421918176477
1,1,1,0,1099.8,525.58,164.94,14.24,2.0946,68.255,166.62106138312717,-1.6810613831271723
1,0,1,0,1100.0,529.49,162.27,13.968,1.6403,68.715,162.6271276488804,-0.35712764888037896
1,0,1,0,1099.8,526.34,164.4,14.175,2.311,69.228,165.49010184478135,-1.0901018447813442
1,0,1,0,1099.9,526.09,164.51,14.204,2.5281,69.898,165.87002213428684,-1.3600221342868508
1,0,1,0,1100.0,527.2,163.93,14.124,1.933,68.732,164.73096435233518,-0.8009643523351713
1,1,1,0,1099.9,524.97,165.45,14.29,1.6087,67.361,167.1780611551181,-1.7280611551180982
1,0,1,0,1099.9,525.79,164.85,14.239,1.6077,67.37,166.4213584637011,-1.5713584637011024
1,0,1,0,1099.9,526.35,164.11,14.155,0.91267,66.264,165.10589856008818,-0.9958985600881647
1,0,1,0,1100.0,526.11,164.32,14.164,0.18943,64.096,165.1451696959328,-0.8251696959328001
1,0,1,0,1100.0,525.87,164.29,14.225,0.051582,64.457,166.0029674573807,-1.7129674573806994
1,1,1,0,1100.0,525.07,164.9,14.219,0.62391,66.202,165.92127526238806,-1.021275262388059
1,0,1,0,1085.2,549.42,134.91,11.957,1.9621,83.252,133.6634268134702,1.2465731865297869
1,0,1,0,1084.3,549.68,134.0,11.838,2.2579,84.74,131.9795836434226,2.020416356577414
1,0,1,0,1060.0,545.76,119.22,10.955,6.0111,91.008,119.44057256547973,-0.2205725654797277
1,0,1,0,1083.6,549.96,134.06,11.8,1.7333,84.081,131.75350157998784,2.3064984200121614
1,1,1,0,1061.9,541.42,124.62,11.329,4.1565,103.19,125.41272941423773,-0.7927294142377264
1,1,1,0,1060.6,542.67,122.92,11.213,7.1312,113.53,124.5427865248062,-1.6227865248062017
1,0,1,0,1081.9,549.91,133.03,11.67,2.6187,88.623,130.8618846444848,2.168115355515198
1,1,1,0,1100.0,525.32,165.35,14.212,0.74265,70.818,166.71830633729974,-1.3683063372997424
1,0,1,0,1100.0,526.01,163.57,14.196,1.1941,74.698,166.00520367212144,-2.435203672121446
1,0,1,0,1100.0,528.45,161.39,14.044,1.6973,77.095,163.38748611697102,-1.9974861169710323
1,0,1,0,1099.9,527.91,161.69,14.088,1.9602,76.472,163.7734189327968,-2.0834189327968033
1,0,1,0,1099.8,528.54,161.57,14.021,1.0691,75.006,162.92862264469372,-1.3586226446937246
1,0,1,0,1100.0,530.46,160.32,13.951,0.082402,72.71,162.00891556348716,-1.6889155634871713
1,0,1,0,1099.9,528.89,161.13,14.0,0.22228,72.931,162.74096433058932,-1.6109643305893258
1,0,1,0,1100.0,528.36,161.44,14.018,0.3834,71.936,163.03578404841517,-1.5957840484151689
1,0,1,0,1100.0,527.02,162.81,14.063,0.51656,72.165,163.73444602655852,-0.9244460265585133
1,0,1,0,1099.8,530.29,161.37,13.903,0.77716,72.739,161.65998463328089,-0.28998463328088064
1,0,1,0,1100.1,526.61,164.27,14.166,0.80773,71.179,165.64926783267535,-1.379267832675339
1,0,1,0,1083.1,548.47,134.99,11.946,2.2145,82.47,134.1965839894248,0.7934160105752142
1,0,1,0,1084.6,549.92,135.27,11.874,2.1434,84.234,133.37159401588937,1.8984059841106387
1,0,1,0,1082.7,549.86,133.91,11.794,2.2533,85.511,132.4619973925235,1.4480026074764965
1,0,1,0,1084.2,549.93,135.11,11.811,2.7948,88.172,132.89685169579502,2.213148304204992
1,1,1,0,1057.4,543.93,118.72,10.954,3.9858,111.21,120.84174280501192,-2.1217428050119196
1,1,1,0,1057.2,549.94,112.19,10.584,6.6438,116.32,115.70189390953779,-3.5118939095377897
1,1,1,0,1062.9,549.8,116.37,10.841,5.4627,109.39,119.25404659199147,-2.8840465919914635
1,0,1,0,1079.8,550.08,129.99,11.587,2.2708,85.468,129.54658207310104,0.44341792689897375
1,0,1,0,1086.6,550.01,134.99,11.844,1.3503,83.077,132.73160763857987,2.2583923614201353
1,0,1,0,1086.1,549.9,133.98,11.937,1.3034,84.446,133.4525607561838,0.5274392438161897
1,0,1,0,1085.5,550.01,133.61,11.927,3.1651,82.461,133.0627961517506,0.5472038482494099
1,0,1,0,1080.2,549.93,129.39,11.598,3.6649,82.32,128.17253201748423,1.2174679825157568
1,0,1,0,1082.7,549.97,131.21,11.714,3.1629,80.158,129.7005290637771,1.5094709362228969
1,0,1,0,1082.3,549.97,130.71,11.709,2.0635,77.816,129.58217528569566,1.127824714304353
1,0,1,0,1083.9,549.94,131.98,11.694,1.8117,76.949,129.34073814046704,2.639261859532951
1,0,1,0,1076.7,550.0,126.83,11.486,2.5192,77.17,126.41291085372781,0.41708914627218974
1,0,1,0,1086.1,549.97,134.01,11.851,1.8163,80.104,131.69166491248762,2.3183350875123665
1,0,1,0,1086.4,550.01,134.32,11.81,1.8161,75.637,131.22826793857973,3.0917320614202595
1,0,1,0,1068.8,549.99,121.05,11.079,2.1398,78.012,120.87807165557523,0.17192834442477078
1,0,1,0,1084.2,550.07,132.97,11.882,2.7667,84.863,132.43559892765018,0.5344010723498229
1,0,1,0,1081.3,549.97,130.73,11.701,3.0862,85.76,129.90172793819806,0.8282720618019255
1,0,1,0,1079.4,549.98,129.34,11.627,3.3202,85.89,128.83829866955358,0.5017013304464228
1,0,1,0,1074.8,550.0,126.0,11.39,2.562,80.153,125.4989453564463,0.5010546435537009
1,0,1,0,1070.1,546.57,125.2,11.409,5.0678,87.047,125.8370702837007,-0.6370702837006945
1,1,1,0,1040.8,539.76,109.01,10.446,10.765,100.16,112.1675375199304,-3.1575375199304005
1,1,1,0,1041.2,540.12,109.05,10.445,12.587,105.09,112.2026164788762,-3.1526164788761974
1,1,1,0,1040.1,539.14,109.12,10.444,12.606,105.45,112.28601528956575,-3.166015289565749
1,1,1,0,1042.5,540.67,109.75,10.443,11.473,102.67,112.36160308300683,-2.611603083006827
1,1,1,0,1038.9,538.7,108.71,10.437,13.427,112.37,112.32501180765988,-3.615011807659883
1,1,1,0,1043.2,541.86,109.15,10.419,11.694,114.62,112.08239686561726,-2.9323968656172497
1,1,1,0,1043.7,542.14,109.34,10.416,11.556,114.86,112.04636574531521,-2.7063657453152103
1,1,1,0,1040.3,539.26,109.26,10.466,11.724,108.49,112.70663467305752,-3.446634673057517
1,1,1,0,1043.9,542.25,109.25,10.434,11.616,107.76,112.15786003027183,-2.9078600302718343
1,1,1,0,1042.3,541.08,109.03,10.518,10.964,106.1,113.27527473671542,-4.245274736715416
1,0,1,0,1055.4,545.72,114.89,10.824,7.53,91.735,117.60289781617081,-2.712897816170809
1,1,1,0,1053.9,547.88,111.78,10.538,7.672,102.22,113.48988582745807,-1.7098858274580664
1,1,1,0,1050.4,547.93,109.01,10.432,8.1191,102.14,111.90267071526911,-2.892670715269105
1,0,1,0,1056.9,549.73,112.37,10.487,5.252,83.381,112.68097114451398,-0.3109711445139709
1,0,1,0,1052.2,549.11,109.37,10.443,6.7726,96.185,112.08437337702661,-2.714373377026604
1,0,1,0,1053.2,549.46,109.99,10.423,6.263,93.815,111.96636615424181,-1.9763661542418163
1,0,1,0,1053.8,549.24,110.92,10.45,5.2598,92.459,112.55671161035697,-1.6367116103569685
1,1,1,0,1044.0,542.09,109.96,10.416,8.9934,106.42,112.31122257285602,-2.351222572856031
1,1,1,0,1044.9,542.2,110.83,10.549,6.5142,105.99,114.40572273667492,-3.575722736674919
1,1,1,0,1037.1,537.34,109.26,10.448,12.734,119.01,113.13330431469014,-3.873304314690131
1,1,1,0,1058.5,549.88,112.8,10.539,6.1487,105.25,114.97214180231674,-2.1721418023167445
1,1,1,0,1057.6,549.88,112.28,10.577,6.6051,111.2,115.50162031071521,-3.2216203107152097
1,1,1,0,1058.1,549.89,113.31,10.645,6.544,108.38,116.56131905479958,-3.2513190547995805
1,1,1,0,1058.6,549.99,113.69,10.556,5.9967,103.4,115.35787779551171,-1.6678777955117141
1,1,1,0,1056.5,548.96,113.08,10.594,6.9913,117.05,115.95464247712077,-2.874642477120773
1,0,1,0,1084.3,550.03,134.69,11.743,2.6961,87.981,131.9458001710439,2.7441998289560843
1,0,1,0,1091.0,538.21,147.96,12.903,1.7891,83.666,148.0836550412002,-0.12365504120018045
1,0,1,0,1100.0,528.35,161.69,14.072,0.8994,78.867,164.20680028132742,-2.51680028132742
1,0,1,0,1099.9,530.49,159.44,13.863,1.5654,77.374,160.7111207014999,-1.2711207014999104
1,0,1,0,1100.0,530.91,158.93,13.887,1.9057,76.244,160.7532910560522,-1.8232910560521987
1,0,1,0,1099.9,530.91,158.39,13.883,1.8798,73.797,160.4906507669772,-2.1006507669772247
1,0,1,0,1099.8,532.94,156.93,13.738,0.86654,72.617,158.28516972328484,-1.3551697232848312
1,0,1,0,1100.2,531.48,158.33,13.853,0.4513,69.938,159.89827533716198,-1.568275337161964
1,0,1,0,1100.0,530.78,158.99,13.853,0.50627,69.037,159.99304601019878,-1.0030460101987728
1,0,1,0,1100.2,529.13,160.58,14.009,0.78626,70.11,162.38931188670637,-1.8093118867063538
1,0,1,0,1100.0,527.78,162.1,14.023,0.95913,66.055,162.91300049175035,-0.8130004917503584
1,0,1,0,1099.8,528.48,161.7,14.006,0.16296,66.36,162.80073634376512,-1.100736343765135
1,0,1,0,1084.5,549.98,133.68,11.899,2.1311,82.489,132.80607281107808,0.8739271889219253
1,0,1,0,1083.8,549.71,133.35,11.806,2.7806,85.271,131.49853914531417,1.8514608546858256
1,0,1,0,1067.4,545.87,124.26,11.351,6.4331,95.953,124.9784578505896,-0.7184578505896013
1,1,1,0,1043.9,540.82,110.48,10.49,11.116,103.98,112.65912071294858,-2.179120712948574
1,1,1,0,1037.9,535.8,110.43,10.584,11.839,109.87,114.05313775878247,-3.6231377587824625
1,1,1,0,1057.7,549.89,111.53,10.6,6.4967,109.85,114.28514188158925,-2.755141881589253
1,0,1,0,1058.5,549.33,112.19,10.583,5.1423,97.411,113.74066470933069,-1.5506647093306896
1,1,1,0,1064.2,548.38,117.36,10.924,4.9096,106.53,118.46193025985006,-1.1019302598500644
1,0,1,0,1083.4,550.01,132.23,11.81,2.628,86.127,131.00335804338766,1.2266419566123261
1,0,1,0,1099.9,525.89,163.23,14.171,0.95993,69.824,164.58821810673948,-1.3582181067394856
1,0,1,0,1100.0,526.68,162.67,14.133,0.97273,70.376,163.92578748947264,-1.2557874894726524
1,1,1,0,1100.0,524.89,163.51,14.244,0.90838,68.458,165.3654950743146,-1.8554950743146037
1,0,1,0,1100.0,525.97,162.87,14.211,1.1727,68.961,164.81566602377757,-1.9456660237775623
1,0,1,0,1100.0,526.44,162.28,14.202,1.1988,68.626,164.65849370934336,-2.37849370934336
1,0,1,0,1100.0,526.72,162.2,14.155,1.3098,69.327,163.968326776601,-1.7683267766010147
1,1,1,0,1099.9,524.74,163.46,14.272,1.5009,70.067,165.67427834870176,-2.214278348701754
1,0,1,0,1100.1,526.48,162.67,14.209,1.6519,71.216,164.864319007309,-2.1943190073090193
1,1,1,0,1100.1,524.36,164.45,14.29,1.818,69.188,166.20933497843953,-1.75933497843954
1,0,1,0,1100.1,526.65,163.77,14.171,1.1327,66.342,164.76815097194935,-0.9981509719493431
1,1,1,0,1100.0,524.72,165.29,14.268,1.2641,64.165,166.37840052657936,-1.0884005265793633
1,0,1,0,1082.4,548.85,133.63,11.785,2.4767,83.648,131.0762495801835,2.5537504198165095
1,0,1,0,1084.4,549.95,134.21,11.819,2.1083,85.976,131.57068707390314,2.6393129260968635
1,0,1,0,1083.8,550.01,134.23,11.837,2.7483,89.478,132.05989086321347,2.1701091367865217
1,0,1,0,1085.6,550.04,135.54,11.836,2.7639,88.045,132.25681360681446,3.283186393185531
1,0,1,0,1068.0,543.2,127.7,11.496,3.0528,100.03,127.5312853347616,0.1687146652383973
1,1,1,1,1030.5,527.3,113.41,10.86,15.999,114.72,119.03955488643253,-5.62955488643253
1,1,1,0,1061.2,539.6,126.09,11.428,6.2876,105.77,126.9820315518059,-0.8920315518058999
1,0,1,0,1084.6,549.97,134.44,11.746,2.0582,88.137,131.23057681413763,3.209423185862363
1,0,1,0,1085.9,550.04,134.73,11.903,2.1912,88.692,133.02625840421402,1.7037415957859707
1,1,1,0,1100.0,523.44,164.7,14.33,1.4028,72.123,167.28620625969376,-2.5862062596937676
1,1,1,0,1100.0,523.33,164.62,14.321,1.3513,71.473,166.91376439380528,-2.293764393805276
1,0,1,0,1100.0,527.04,162.52,14.1,2.0991,70.38,163.6729885517973,-1.1529885517972787
1,0,1,0,1100.0,526.87,162.46,14.131,2.1106,70.995,164.0830159517952,-1.623015951795196
1,0,1,0,1100.0,527.47,162.01,14.072,1.4153,71.375,163.17848258743888,-1.1684825874388878
1,0,1,0,1100.0,528.59,161.19,14.02,0.3772,69.325,162.39786528388186,-1.2078652838818584
1,0,1,0,1099.8,526.72,162.31,14.125,0.40835,68.943,163.8850445241632,-1.5750445241631894
1,0,1,0,1100.0,527.41,162.17,14.079,0.15083,69.794,163.34637342984973,-1.1763734298497468
1,0,1,0,1084.2,543.83,138.01,12.238,1.3339,82.226,137.22063898676268,0.7893610132373112
1,0,1,0,1084.1,550.17,133.23,11.73,1.8049,84.866,130.0899998645262,3.140000135473798
1,0,1,0,1083.4,550.1,132.78,11.831,2.4598,85.484,131.7036828843511,1.0763171156488909
1,0,1,0,1084.8,549.99,134.11,11.81,3.1004,85.732,131.50937904758075,2.6006209524192627
1,0,1,0,1085.0,550.04,134.37,11.88,3.2891,85.914,132.64560347842203,1.7243965215779724
1,0,1,0,1085.6,549.97,135.02,11.876,3.0622,86.327,132.7245375143824,2.2954624856176054
1,0,1,0,1082.9,550.1,133.01,11.768,2.6611,84.872,131.38189195330034,1.6281080466996514
1,1,1,0,1045.2,537.07,114.99,10.837,11.898,110.85,118.11125810273384,-3.1212581027338473
1,1,1,0,1034.1,533.64,109.92,10.56,14.219,114.36,114.26802036078371,-4.348020360783707
1,1,1,1,1037.0,535.93,110.08,10.608,11.989,115.12,115.03453940394498,-4.9545394039449775
1,1,1,1,1036.2,535.17,110.43,10.657,13.171,114.79,115.7568311186483,-5.326831118648286
1,0,1,0,1068.5,545.69,125.71,11.351,5.2457,90.793,125.59902155810404,0.11097844189595207
1,0,1,0,1085.1,550.05,134.59,11.767,1.9752,84.886,131.46163856244618,3.1283614375538207
1,0,1,0,1085.4,550.0,134.73,11.823,1.9202,84.168,132.2384440497867,2.4915559502132965
1,0,1,0,1100.0,527.76,162.32,14.06,0.93516,70.846,163.87844450655197,-1.5584445065519787
1,0,1,0,1100.1,529.93,160.45,13.881,0.91923,72.867,161.0189773381199,-0.5689773381199075
1,0,1,0,1099.9,528.94,160.31,13.992,1.2131,73.313,162.38893529419482,-2.078935294194821
1,0,1,0,1100.0,530.46,158.92,13.865,1.0129,74.718,160.32477113597008,-1.404771135970094
1,0,1,0,1100.0,530.13,158.8,13.909,1.7259,74.279,160.73127078042936,-1.9312707804293439
1,0,1,0,1099.9,532.06,158.11,13.789,1.6748,73.11,159.1285008350289,-1.018500835028874
1,0,1,0,1099.9,530.74,158.78,13.87,1.1456,72.026,160.3255155101509,-1.5455155101508922
1,0,1,0,1100.1,530.81,158.97,13.861,1.2023,72.703,160.24729487780792,-1.2772948778079183
1,0,1,0,1099.9,529.71,159.62,13.967,1.3299,71.266,161.80827328835122,-2.188273288351212
1,0,1,0,1099.9,530.4,159.24,13.917,1.2233,70.248,161.13002808554214,-1.8900280855421272
1,0,1,0,1083.7,549.02,132.91,11.767,1.8061,77.514,130.48863686140186,2.4213631385981387
1,0,1,0,1079.6,549.89,129.3,11.535,2.3659,77.157,127.21831669146972,2.0816833085302875
1,0,1,0,1073.1,550.2,124.52,11.291,2.8391,78.322,123.79497608895785,0.7250239110421433
1,0,1,0,1079.4,550.0,129.08,11.579,2.275,79.533,127.94794712828487,1.1320528717151461
1,0,1,0,1074.9,550.12,125.7,11.344,3.0579,80.148,124.62571776017056,1.0742822398294436
1,0,1,0,1080.6,550.02,129.8,11.669,1.8356,74.597,129.24607303780442,0.5539269621955896
1,0,1,0,1085.3,549.99,133.62,11.856,2.0427,83.597,132.03793121317895,1.5820687868210541
1,1,1,0,1054.8,544.6,115.21,10.809,9.0286,105.47,117.20524904166552,-1.9952490416655309
1,0,1,0,1050.5,548.12,109.12,10.446,7.8493,98.428,112.0988225582691,-2.9788225582691013
1,0,1,0,1052.2,549.13,109.43,10.333,7.2646,89.571,110.59610772085814,-1.166107720858136
1,0,1,0,1052.2,549.21,109.38,10.327,7.2547,89.414,110.52540430604256,-1.1454043060425647
1,0,1,0,1052.9,549.22,109.85,10.456,7.2249,87.001,112.42291760180193,-2.572917601801933
1,1,1,0,1048.6,547.51,108.1,10.368,9.469,101.89,111.07588625586904,-2.9758862558690424
1,0,1,0,1063.3,548.74,118.14,10.953,6.9778,93.601,119.33553625377765,-1.1955362537776466
1,0,1,0,1086.9,549.56,134.64,11.992,2.8959,81.646,133.9684640492365,0.6715359507634844
1,0,1,0,1100.0,532.56,156.87,13.693,1.862,78.197,157.99222614228216,-1.122226142282159
1,0,1,0,1100.0,533.63,156.09,13.696,2.2161,79.192,157.8762045532363,-1.7862045532363027
1,0,1,0,1099.9,533.35,155.87,13.706,1.9954,79.305,157.90460139830736,-2.034601398307359
1,0,1,0,1100.0,534.46,155.58,13.656,0.57318,75.259,157.24055853939228,-1.6605585393922695
1,0,1,0,1099.9,533.75,155.73,13.673,0.8157,77.008,157.54788348756566,-1.8178834875656662
1,0,1,0,1100.0,535.3,154.76,13.56,1.0438,77.938,155.80182561163247,-1.0418256116324756
1,0,1,0,1099.9,532.47,156.85,13.712,1.2717,73.663,158.0829655070748,-1.2329655070747947
1,0,1,0,1099.9,533.84,156.24,13.598,1.2301,73.596,156.5947896766235,-0.3547896766234828
1,0,1,0,1098.8,535.18,154.75,13.567,1.1879,74.019,156.3019294174569,-1.551929417456904
1,0,1,0,1085.7,549.79,133.62,11.851,1.8435,75.654,131.92589168756095,1.694108312439056
1,0,1,0,1085.6,549.71,133.8,11.813,2.0354,76.345,131.4090490387983,2.3909509612017246
1,0,1,0,1084.9,550.13,132.97,11.9,1.9342,74.907,132.65097983642067,0.3190201635793244
1,0,1,0,1084.5,550.16,132.62,11.838,1.8078,75.073,131.73616865591032,0.8838313440896854
1,0,1,0,1078.5,549.79,128.12,11.544,2.5105,75.136,127.56273324675583,0.5572667532441784
1,0,1,0,1086.3,549.88,134.29,11.854,1.7843,76.733,132.08507310466166,2.204926895338332
1,0,1,0,1084.6,549.94,132.93,11.868,1.9016,76.173,132.35722806830148,0.5727719316985258
1,0,1,0,1052.4,548.01,110.42,10.52,7.281,88.673,113.12331299769504,-2.7033129976950363
1,0,1,0,1051.5,549.45,108.57,10.309,6.9944,85.709,110.1842643859526,-1.614264385952609
1,0,1,0,1053.0,549.4,109.76,10.44,6.1495,80.689,112.11992856668995,-2.3599285666899448
1,0,1,0,1051.3,549.07,109.0,10.349,7.1284,86.958,110.91506773524546,-1.915067735245458
1,0,1,0,1060.1,549.95,114.68,10.678,5.3561,78.913,115.61690588996866,-0.9369058899686564
1,0,1,0,1086.4,550.03,134.25,11.846,1.7377,78.778,132.17706217933244,2.072937820667562
1,0,1,0,1086.9,549.97,134.73,11.829,1.7568,78.441,131.87296690001972,2.8570330999802707
1,0,1,0,1070.2,549.3,122.46,11.213,3.8963,80.817,122.91957187336705,-0.45957187336705374
1,0,1,0,1085.7,549.95,133.34,11.853,1.7358,77.301,131.86002505176566,1.479974948234343
1,0,1,0,1085.0,550.02,132.6,11.897,1.7087,76.96,132.3252586681676,0.2747413318323879
1,0,1,0,1087.7,549.97,134.47,12.051,1.5213,79.313,134.31247975781076,0.15752024218923566
1,0,1,0,1087.7,549.84,134.38,12.047,1.7267,78.82,134.13486201351498,0.2451379864850196
1,0,1,0,1087.4,549.96,133.9,11.913,1.9766,79.852,132.13497860729842,1.765021392701584
1,0,1,0,1086.4,550.22,133.11,11.926,2.1583,79.2,132.3211640207732,0.7888359792268034
1,0,1,0,1087.6,549.97,134.17,11.951,1.7272,78.674,132.71617849398245,1.4538215060175332
1,0,1,0,1087.6,549.96,134.4,11.889,1.7026,78.288,131.99686671674567,2.403133283254334
1,0,1,0,1087.1,550.17,134.44,11.839,1.7997,78.239,131.55912517125282,2.8808748287471815
1,0,1,0,1087.7,549.94,134.71,11.908,1.6601,77.984,132.5885285948678,2.121471405132212
1,0,1,0,1087.1,550.12,134.37,11.877,1.5369,76.849,132.11974752728236,2.250252472717648
1,0,1,0,1086.2,550.08,133.48,11.969,1.3426,74.924,133.4559151415345,0.024084858465499792
1,0,1,0,1085.3,549.74,132.71,11.91,1.67,76.828,132.6015331154457,0.10846688455430353
1,0,1,0,1085.4,549.91,132.9,11.927,1.9807,77.966,132.92127908378274,-0.021279083782729913
1,0,1,0,1085.8,550.08,133.33,11.923,2.0119,77.352,132.9345382252029,0.39546177479709854
1,0,1,0,1054.2,549.88,110.09,10.465,5.673,79.072,112.29337342427999,-2.203373424279988
1,0,1,0,1051.4,549.59,108.23,10.362,6.1717,79.784,110.9826966802105,-2.752696680210491
1,0,1,0,1049.0,548.27,107.52,10.335,7.7597,88.404,110.67560156048738,-3.1556015604873835
1,0,1,0,1047.4,547.98,106.71,10.285,8.1429,90.205,110.0232832973875,-3.3132832973874997
1,0,1,0,1051.1,549.77,108.08,10.324,5.2452,78.19,110.62996609309094,-2.5499660930909442
1,0,1,0,1052.4,549.89,108.94,10.37,5.674,77.158,111.34923600981418,-2.4092360098141796
1,0,1,0,1053.4,550.01,109.42,10.375,6.0683,76.719,111.24226419360984,-1.8222641936098398
1,0,1,0,1052.9,550.03,108.93,10.234,6.8917,77.29,109.13049190334321,-0.200491903343206
1,0,1,0,1053.8,550.0,109.28,10.265,6.2577,72.943,109.34590432198223,-0.06590432198223084
1,0,1,0,1054.2,550.07,109.29,10.331,5.4707,73.554,110.06579766856554,-0.7757976685655308
1,0,1,0,1053.8,550.0,108.98,10.395,5.2899,73.113,110.82671379799544,-1.8467137979954344
1,0,1,0,1053.8,550.01,108.75,10.417,5.3174,74.174,110.97471177002484,-2.2247117700248396
1,0,1,0,1053.3,550.01,108.07,10.343,5.3422,72.023,109.689965338643,-1.6199653386430128
1,0,1,0,1052.7,549.98,107.58,10.301,4.9939,69.907,108.99071412610574,-1.410714126105745
1,0,1,0,1053.9,550.02,108.08,10.438,4.4556,69.88,110.77676893258504,-2.6967689325850444
1,0,1,0,1055.9,550.03,109.37,10.377,4.2579,71.386,109.86164974353632,-0.4916497435363141
1,0,1,0,1054.4,549.96,108.63,10.32,4.7092,71.601,109.20892020330197,-0.5789202033019762
1,0,1,0,1055.5,549.97,109.7,10.363,4.5852,71.571,110.07114120982273,-0.37114120982272425
1,0,1,0,1057.4,550.06,111.67,10.466,4.743,73.9,111.75362845323923,-0.0836284532392284
1,0,1,0,1086.6,549.92,133.4,11.857,1.855,81.066,131.66392910438987,1.7360708956101405
1,0,1,0,1085.9,550.06,133.23,11.883,1.8128,79.392,132.2714864593708,0.958513540629184
1,0,1,0,1087.3,549.94,134.29,12.026,1.6873,79.607,134.3386160102757,-0.04861601027570828
1,0,1,0,1086.3,549.91,133.94,11.955,1.9218,78.544,133.60703064376293,0.33296935623707213
1,0,1,0,1085.9,549.87,133.69,11.948,2.1043,78.313,133.51424410333107,0.17575589666893165
1,0,1,0,1050.6,548.55,108.52,10.381,7.3718,93.76,111.29787188373439,-2.7778718837343916
1,0,1,0,1050.4,549.13,108.34,10.363,6.9702,93.284,111.28866925751272,-2.9486692575127194
1,0,1,0,1050.9,549.22,108.86,10.369,7.5525,90.783,111.57946166304738,-2.719461663047383
1,0,1,0,1051.0,549.2,109.15,10.33,6.3957,90.558,111.21216715812979,-2.062167158129782
1,0,1,0,1051.7,549.54,109.13,10.312,7.8421,97.555,111.09195773836515,-1.9619577383651574
1,0,1,0,1052.0,549.4,110.06,10.4,8.1391,95.286,112.56673146624708,-2.506731466247075
1,0,1,0,1051.6,549.02,109.84,10.37,7.0563,90.407,112.11482753438051,-2.2748275343805062
1,0,1,0,1079.9,549.92,129.83,11.574,2.6725,83.654,128.84329110388921,0.9867088961107982
1,0,1,0,1085.5,550.02,133.6,11.869,2.251,81.925,132.7206744587999,0.8793255412001031
1,0,1,0,1087.6,547.0,136.85,12.245,1.6885,77.512,137.80543289047807,-0.9554328904780789
1,0,1,0,1100.1,538.04,152.22,13.4,0.79214,78.693,153.9632218635195,-1.7432218635194943
1,0,1,0,1099.9,537.67,152.02,13.417,0.94557,78.901,153.95207488146937,-1.9320748814693616
1,0,1,0,1099.8,537.86,151.51,13.388,1.1971,81.27,153.3728859008503,-1.8628859008503014
1,0,1,0,1100.0,539.63,150.13,13.284,1.1969,82.711,151.75301474718634,-1.623014747186346
1,0,1,0,1086.5,550.1,132.85,11.916,1.7706,79.575,132.2138736817904,0.6361263182095911
1,0,1,0,1087.1,550.28,133.36,11.898,1.5491,77.877,132.02562206848708,1.3343779315129325
1,0,1,0,1086.5,549.8,133.69,11.842,1.5563,76.98,131.57885376414646,2.111146235853539
1,0,1,0,1085.3,550.32,133.25,11.878,1.7585,75.664,132.47269764050463,0.7773023594953656
1,0,1,0,1086.2,549.88,133.81,11.886,1.8051,76.737,132.6020412551871,1.2079587448129132
1,0,1,0,1085.5,549.94,133.34,11.902,1.7229,75.104,132.86211756148566,0.4778824385143423
1,0,1,0,1086.6,549.98,134.24,11.972,1.7394,76.074,133.95663385634407,0.2833661436559396
1,0,1,0,1084.9,549.83,132.66,11.908,2.0172,74.708,132.9743411494593,-0.31434114945929537
1,0,1,0,1086.8,549.66,134.15,11.986,1.8126,75.641,134.06473994482172,0.08526005517828139
1,0,1,0,1079.5,549.61,128.67,11.596,2.5945,74.763,128.51826605157166,0.15173394842832977
